time,ax,ay,az,atotal
24.139,1.53,-5.23,-1.92,5.78
24.149,1.78,-3.65,-2.67,4.86
24.159,1.72,-2.16,-3.03,4.10
24.169,1.41,-0.86,-2.98,3.40
24.179,0.86,0.45,-2.49,2.67
24.189,0.63,1.77,-1.81,2.61
24.199,0.70,2.95,-1.11,3.23
24.209,0.81,3.70,-0.75,3.86
24.219,0.58,6.53,-0.50,6.57
24.229,0.66,8.19,-0.22,8.22
24.239,0.45,9.35,0.49,9.37
24.249,-0.72,11.45,1.78,11.61
24.259,-1.73,13.40,3.27,13.90
24.269,-1.92,14.03,4.67,14.91
24.279,-1.76,13.38,4.97,14.38
24.289,-0.52,12.32,3.16,12.73
24.299,2.13,11.41,0.42,11.62
24.309,5.54,10.13,-1.67,11.67
24.319,7.61,9.08,-2.55,12.12
24.329,7.98,7.94,-3.13,11.69
24.339,6.96,5.85,-3.54,9.75
24.349,5.19,3.09,-3.47,6.96
24.359,3.22,0.42,-3.18,4.54
24.369,1.61,-2.41,-3.02,4.19
24.380,0.31,-5.53,-3.09,6.34
24.388,-0.42,-8.48,-3.36,9.13
24.398,-0.65,-13.98,-3.38,14.40
24.408,-0.41,-19.30,-2.79,19.51
24.418,-1.44,-21.18,-0.04,21.23
24.428,-2.56,-21.36,4.85,22.06
24.438,-4.07,-19.55,9.65,22.18
24.448,-4.90,-16.66,11.57,20.86
24.458,-4.48,-14.80,8.66,17.72
24.468,-3.72,-13.93,2.97,14.72
24.478,-3.20,-12.09,-1.95,12.66
24.488,-1.93,-9.45,-5.26,10.99
24.498,-0.74,-6.30,-7.32,9.69
24.508,-0.30,-3.00,-8.75,9.25
24.518,-0.22,0.15,-9.76,9.77
24.528,-0.19,3.12,-9.85,10.33
24.538,0.20,5.39,-8.80,10.32
24.548,-0.02,9.86,-6.58,11.86
24.558,0.74,12.51,-4.22,13.22
24.568,2.53,13.14,-2.39,13.59
24.578,4.05,13.78,-1.14,14.41
24.588,6.17,14.37,-0.57,15.65
24.598,8.61,14.75,-0.26,17.08
24.608,10.61,14.67,0.08,18.10
24.618,11.48,13.90,0.32,18.03
24.628,11.14,12.55,0.41,16.79
24.638,9.83,10.92,0.32,14.70
24.648,7.83,9.08,-0.19,11.99
24.658,5.54,7.16,-0.90,9.10
24.668,3.57,5.38,-1.82,6.70
24.678,1.87,3.42,-2.66,4.71
24.688,0.24,0.78,-2.99,3.10
24.698,-1.13,-2.31,-3.41,4.27
24.708,-2.08,-5.19,-4.27,7.03
24.718,-2.85,-9.99,-5.05,11.56
24.728,-2.64,-14.11,-4.85,15.15
24.738,-2.65,-16.46,-2.82,16.91
24.748,-2.24,-18.09,0.98,18.25
24.758,-2.53,-18.31,6.15,19.48
24.768,-3.86,-16.48,12.12,20.82
24.778,-4.57,-14.24,15.75,21.72
24.788,-4.53,-12.60,15.70,20.64
24.798,-4.05,-11.74,11.79,17.12
24.808,-3.18,-11.48,5.85,13.27
24.818,-1.82,-10.93,0.46,11.09
24.828,-0.88,-9.54,-3.64,10.25
24.838,-0.92,-7.57,-6.20,9.83
24.848,-1.63,-5.44,-7.32,9.26
24.858,-2.36,-3.53,-7.34,8.48
24.868,-2.64,-1.96,-7.12,7.85
24.878,-2.71,-0.33,-6.83,7.35
24.888,-2.44,1.08,-6.15,6.70
24.898,-1.75,2.04,-5.31,5.95
24.908,-0.78,2.85,-4.38,5.29
24.918,0.26,4.24,-3.15,5.29
24.928,1.68,5.18,-1.88,5.76
24.938,3.92,5.34,-1.37,6.77
24.948,5.56,5.28,-1.90,7.90
24.958,6.24,4.96,-2.48,8.35
24.969,6.19,4.18,-1.65,7.65
24.978,4.42,4.07,-0.86,6.07
24.988,2.84,3.88,-1.09,4.93
24.998,1.94,3.80,-1.15,4.42
25.008,0.81,3.34,-0.85,3.54
25.018,-0.31,2.68,1.07,2.91
25.029,-1.46,2.36,3.81,4.71
25.038,-2.63,2.40,5.56,6.60
25.048,-3.26,2.34,6.27,7.44
25.058,-3.87,2.06,6.44,7.79
25.068,-3.56,2.02,6.08,7.32
25.078,-2.74,1.78,5.28,6.21
25.088,-2.06,1.82,4.77,5.50
25.098,-1.97,1.66,5.05,5.67
25.109,-2.17,0.94,5.23,5.74
25.119,-2.65,-0.16,4.59,5.30
25.129,-3.42,-1.23,3.39,4.97
25.139,-4.12,-1.77,1.81,4.84
25.149,-4.15,-1.88,0.00,4.56
25.158,-3.51,-1.62,-1.70,4.22
25.169,-2.52,-1.13,-3.07,4.13
25.179,-1.61,-0.87,-3.75,4.17
25.189,-1.16,-1.00,-3.61,3.92
25.199,-1.14,-1.28,-3.19,3.63
25.209,-1.42,-1.52,-3.10,3.74
25.219,-1.81,-1.76,-3.38,4.22
25.229,-2.27,-2.08,-3.71,4.82
25.239,-2.80,-2.52,-4.09,5.56
25.249,-3.42,-3.14,-4.51,6.47
25.259,-4.07,-3.37,-4.80,7.14
25.269,-4.24,-2.84,-4.62,6.88
25.279,-3.54,-2.38,-3.92,5.79
25.289,-2.12,-1.87,-2.81,3.98
25.299,-0.42,-0.91,-1.24,1.59
25.309,1.09,0.02,0.30,1.13
25.319,1.87,0.45,1.30,2.32
25.329,2.08,0.34,1.43,2.55
25.339,1.84,-0.23,0.84,2.03
25.349,1.40,-1.07,0.13,1.77
25.359,1.50,-1.20,-0.74,2.05
25.369,1.96,-0.76,-1.38,2.51
25.379,3.08,-0.20,-1.74,3.55
25.389,3.31,0.23,-1.75,3.75
25.399,5.73,1.01,3.65,6.86
25.409,22.95,4.73,18.13,29.63
25.419,25.77,4.91,1.46,26.27
25.429,21.38,8.30,3.97,23.27
25.439,7.49,2.84,2.20,8.30
25.449,-3.06,-3.90,2.57,5.59
25.459,-5.53,-3.54,-0.49,6.58
25.469,-4.08,-3.97,-2.42,6.18
25.479,-5.15,-3.60,-0.12,6.28
25.489,-7.12,-2.02,3.39,8.14
25.499,-7.88,-0.93,6.06,9.99
25.509,-5.42,1.61,5.70,8.03
25.519,-2.03,5.18,5.59,7.89
25.529,1.95,8.53,4.25,9.73
25.539,1.17,7.46,2.39,7.92
25.549,-1.12,3.88,1.01,4.16
25.559,-0.39,1.51,1.16,1.94
25.569,2.00,1.36,1.30,2.74
25.579,2.29,1.43,0.50,2.75
25.589,1.94,1.24,1.02,2.52
25.599,2.05,1.10,2.41,3.35
25.609,2.43,1.38,2.53,3.77
25.619,2.70,0.68,2.09,3.49
25.629,2.97,-0.39,1.46,3.33
25.639,3.24,-1.10,0.45,3.45
25.649,3.22,-1.40,-0.36,3.53
25.659,2.90,-1.36,-0.71,3.28
25.669,2.26,-1.16,-0.88,2.69
25.679,1.62,-0.93,-1.20,2.23
25.689,1.68,-0.70,-1.72,2.50
25.699,1.75,-0.62,-2.48,3.10
25.709,1.25,-0.73,-2.96,3.30
25.719,0.98,-0.86,-3.01,3.28
25.729,0.89,-1.11,-2.77,3.12
25.739,1.18,-1.64,-2.54,3.25
25.749,1.54,-2.38,-2.30,3.66
25.759,1.76,-3.14,-1.84,4.04
25.769,1.58,-3.78,-1.25,4.28
25.779,1.05,-3.96,-0.89,4.19
25.789,0.09,-3.95,-0.69,4.01
25.799,-0.87,-3.99,-0.42,4.10
25.809,-1.41,-3.50,-0.55,3.82
25.819,-1.57,-2.73,-0.85,3.26
25.829,-2.00,-2.08,-0.89,3.01
25.839,-2.64,-1.62,-0.73,3.19
25.849,-3.09,-1.20,-0.68,3.39
25.859,-3.66,-0.75,-0.87,3.84
25.869,-4.39,-0.49,-1.11,4.56
25.879,-4.48,-0.21,-1.26,4.66
25.889,-3.90,-0.12,-1.18,4.07
25.899,-3.46,0.06,-1.46,3.75
25.909,-2.88,0.40,-1.91,3.48
25.919,-2.48,0.89,-2.04,3.33
25.929,-2.62,1.37,-1.96,3.55
25.939,-3.22,1.65,-1.92,4.09
25.949,-4.21,1.61,-1.74,4.83
25.959,-5.18,1.54,-1.13,5.52
25.969,-5.21,1.48,-0.52,5.44
25.979,-4.33,1.31,-0.23,4.53
25.989,-3.08,1.07,-0.04,3.26
25.999,-1.92,1.02,0.34,2.20
26.009,-1.10,1.04,0.59,1.63
26.019,-0.78,0.99,0.60,1.40
26.029,-0.71,0.88,0.56,1.26
26.039,-0.48,0.74,0.56,1.05
26.049,-0.16,0.62,0.36,0.74
26.059,0.35,0.46,-0.03,0.58
26.069,0.96,0.24,-0.37,1.05
26.079,1.48,-0.01,-0.50,1.57
26.089,1.78,-0.42,-0.46,1.89
26.099,1.83,-0.64,-0.27,1.96
26.109,1.71,-0.44,0.11,1.77
26.119,1.07,-0.35,0.30,1.17
26.129,0.39,-0.51,0.23,0.68
26.139,0.33,-0.43,0.38,0.66
26.149,0.69,-0.05,0.95,1.18
26.159,0.72,0.13,1.22,1.42
26.169,0.73,0.09,0.80,1.08
26.179,0.90,0.04,0.26,0.94
26.189,1.19,-0.06,-0.17,1.20
26.199,1.25,-0.25,-0.57,1.39
26.209,1.05,-0.53,-0.87,1.46
26.219,0.61,-0.87,-0.85,1.36
26.229,0.17,-1.11,-0.33,1.17
26.239,0.05,-1.11,0.20,1.12
26.249,0.12,-0.94,0.50,1.07
26.259,0.14,-0.81,0.53,0.97
26.269,0.07,-0.65,0.38,0.76
26.279,-0.11,-0.41,0.14,0.45
26.289,-0.30,-0.28,0.00,0.41
26.299,-0.45,-0.16,0.03,0.48
26.309,-0.80,-0.04,0.08,0.81
26.319,-1.17,0.11,0.09,1.18
26.329,-1.46,0.24,0.17,1.49
26.339,-1.55,0.27,0.26,1.60
26.350,-1.31,0.19,0.21,1.34
26.359,-0.79,0.17,0.12,0.81
26.370,-0.41,0.29,0.08,0.51
26.379,-0.35,0.47,0.04,0.59
26.390,-0.34,0.71,0.02,0.79
26.399,-0.41,1.01,-0.00,1.09
26.410,-0.76,1.23,-0.18,1.45
26.419,-1.29,1.33,-0.35,1.88
26.430,-1.85,1.35,-0.37,2.32
26.439,-2.06,1.41,-0.15,2.50
26.450,-2.00,1.33,0.07,2.40
26.459,-1.71,1.00,0.22,1.99
26.469,-1.38,0.73,0.48,1.64
26.480,-1.14,0.56,0.48,1.36
26.489,-0.90,0.34,0.22,0.99
26.500,-0.81,0.15,-0.10,0.83
26.509,-0.43,-0.08,-0.53,0.69
26.519,0.14,-0.28,-0.91,0.96
26.530,0.60,-0.28,-1.11,1.30
26.542,0.97,-0.20,-1.17,1.53
26.550,1.18,-0.13,-1.07,1.60
26.559,0.99,-0.07,-0.82,1.29
26.569,0.52,-0.12,-0.54,0.76
26.580,-0.01,-0.40,-0.25,0.47
26.590,-0.19,-0.70,-0.19,0.75
26.600,-0.26,-0.94,-0.27,1.01
26.609,0.04,-1.12,-0.29,1.16
26.620,0.48,-1.07,-0.01,1.18
26.630,0.66,-0.88,0.26,1.13
26.640,0.46,-0.81,0.06,0.93
26.650,0.13,-0.90,-0.40,0.99
26.660,0.15,-1.05,-0.86,1.37
26.670,0.40,-1.19,-1.16,1.71
26.680,0.75,-1.30,-1.21,1.93
26.690,1.16,-1.34,-1.07,2.07
26.700,1.42,-1.36,-0.75,2.11
26.710,1.60,-1.30,-0.22,2.07
26.720,1.70,-1.02,0.46,2.04
26.730,1.47,-0.62,0.95,1.86
26.740,1.00,-0.19,1.20,1.58
26.750,0.14,0.22,1.45,1.48
26.760,-0.94,0.48,1.76,2.05
26.770,-1.83,0.54,2.01,2.77
26.780,-2.32,0.51,2.26,3.28
26.790,-2.28,0.45,2.33,3.29
26.800,-2.03,0.24,2.08,2.92
26.810,-1.73,-0.14,1.57,2.34
26.820,-1.35,-0.57,0.96,1.76
26.830,-0.95,-0.86,0.57,1.40
26.840,-0.54,-0.93,0.35,1.13
26.850,-0.22,-0.89,-0.04,0.92
26.860,0.08,-0.79,-0.54,0.96
26.870,0.44,-0.57,-0.96,1.20
26.880,0.73,-0.33,-1.41,1.62
26.890,0.96,-0.08,-1.75,1.99
26.900,1.10,0.07,-1.93,2.23
26.910,1.26,0.14,-1.97,2.34
26.920,1.35,-0.03,-1.85,2.29
26.930,1.25,-0.36,-1.61,2.07
26.940,0.95,-0.73,-1.31,1.77
26.950,1.06,-0.80,-0.70,1.50
26.960,1.29,-0.71,0.09,1.47
26.970,1.11,-0.67,0.31,1.34
26.980,0.56,-0.52,0.14,0.77
26.990,0.08,-0.16,0.17,0.24
27.000,-0.29,0.20,0.28,0.45
27.010,-0.49,0.36,0.10,0.62
27.020,-0.69,0.32,0.03,0.76
27.030,-0.69,0.24,0.17,0.75
27.040,-0.51,0.23,0.38,0.67
27.050,-0.21,0.15,0.48,0.54
27.060,0.07,0.06,0.57,0.57
27.070,0.27,0.05,0.72,0.77
27.080,0.20,0.06,0.80,0.83
27.090,-0.04,0.10,0.75,0.75
27.100,-0.32,0.23,0.69,0.80
27.110,-0.54,0.35,0.79,1.01
27.120,-0.77,0.40,0.83,1.20
27.130,-0.96,0.36,0.81,1.31
27.140,-0.95,0.28,0.80,1.27
27.150,-0.76,0.28,0.73,1.09
27.160,-0.46,0.32,0.59,0.82
27.170,-0.29,0.43,0.36,0.63
27.180,-0.33,0.56,0.08,0.66
27.190,-0.56,0.64,-0.12,0.86
27.200,-0.87,0.64,-0.19,1.10
27.210,-1.07,0.60,-0.19,1.24
27.220,-1.22,0.55,-0.09,1.35
27.230,-1.21,0.44,0.08,1.29
27.240,-1.07,0.24,0.13,1.11
27.250,-0.84,0.05,0.00,0.84
27.260,-0.54,-0.09,-0.29,0.62
27.270,-0.25,-0.27,-0.69,0.78
27.280,-0.09,-0.39,-1.04,1.11
27.290,-0.02,-0.32,-1.30,1.34
27.300,-0.03,-0.13,-1.41,1.41
27.310,0.13,-0.09,-1.49,1.50
27.320,0.56,-0.25,-1.55,1.66
27.330,1.08,-0.58,-1.50,1.94
27.340,1.57,-0.93,-1.45,2.33
27.350,1.76,-1.10,-1.28,2.44
27.360,1.73,-1.12,-1.10,2.33
27.370,1.66,-0.96,-0.81,2.08
27.380,1.48,-0.69,-0.36,1.67
27.390,1.24,-0.45,-0.06,1.32
27.400,0.91,-0.35,0.06,0.98
27.410,0.56,-0.16,0.34,0.67
27.420,-0.01,0.23,0.85,0.88
27.430,-0.55,0.55,1.26,1.48
27.440,-0.91,0.84,1.59,2.02
27.450,-1.32,1.02,1.81,2.46
27.460,-1.80,1.11,1.71,2.72
27.470,-2.27,1.07,1.35,2.85
27.480,-2.34,0.97,1.07,2.75
27.490,-1.82,0.76,0.82,2.14
27.500,-1.26,0.42,0.57,1.44
27.510,-0.62,0.11,0.39,0.74
27.520,-0.08,-0.17,0.33,0.38
27.530,0.19,-0.40,0.29,0.53
27.540,0.15,-0.61,0.12,0.64
27.550,0.01,-0.72,-0.11,0.73
27.560,-0.19,-0.73,-0.29,0.81
27.570,-0.30,-0.68,-0.33,0.81
27.580,-0.18,-0.58,-0.33,0.69
27.590,0.06,-0.49,-0.30,0.58
27.600,0.30,-0.48,-0.21,0.60
27.610,0.40,-0.39,-0.01,0.56
27.620,0.39,-0.20,0.21,0.49
27.630,0.15,-0.16,0.27,0.35
27.640,-0.22,-0.21,0.19,0.36
27.650,-0.53,-0.29,0.20,0.64
27.660,-0.75,-0.30,0.31,0.86
27.670,-0.85,-0.34,0.32,0.97
27.680,-0.76,-0.28,0.17,0.82
27.690,-0.48,-0.17,-0.10,0.52
27.701,-0.25,-0.07,-0.34,0.43
27.710,-0.14,0.08,-0.55,0.58
27.720,-0.19,0.23,-0.67,0.73
27.730,-0.14,0.34,-0.78,0.86
27.740,0.08,0.37,-1.00,1.07
27.750,0.45,0.39,-1.22,1.35
27.760,0.83,0.50,-1.36,1.67
27.770,1.16,0.55,-1.53,2.00
27.780,1.40,0.56,-1.52,2.14
27.791,1.43,0.50,-1.32,2.01
27.800,1.43,0.30,-1.22,1.91
27.810,1.44,0.10,-0.98,1.74
27.820,1.41,-0.09,-0.70,1.57
27.831,1.18,-0.27,-0.52,1.32
27.840,0.99,-0.42,-0.38,1.14
27.851,0.81,-0.50,-0.14,0.97
27.861,0.53,-0.63,0.21,0.85
27.870,0.12,-0.76,0.38,0.86
27.881,-0.25,-0.86,0.38,0.97
27.891,-0.37,-0.92,0.33,1.04
27.901,-0.34,-0.99,0.26,1.08
27.911,-0.13,-0.96,0.33,1.03
27.920,0.02,-0.79,0.53,0.95
27.931,0.03,-0.64,0.71,0.96
27.941,0.02,-0.55,0.80,0.97
27.951,0.07,-0.40,0.84,0.93
27.961,0.16,-0.27,0.84,0.90
27.970,0.21,-0.18,0.60,0.66
27.981,0.15,-0.04,0.19,0.25
27.991,0.07,0.10,-0.16,0.20
28.001,0.12,0.14,-0.45,0.48
28.011,0.24,-0.00,-0.86,0.90
28.021,0.35,-0.28,-1.26,1.33
28.031,0.58,-0.52,-1.35,1.56
28.041,0.78,-0.60,-1.10,1.48
28.051,0.69,-0.59,-0.71,1.16
28.061,0.25,-0.41,-0.43,0.65
28.071,-0.19,-0.20,-0.21,0.35
28.081,-0.54,0.10,0.06,0.55
28.091,-0.94,0.43,0.13,1.05
28.101,-1.30,0.59,-0.07,1.43
28.111,-1.39,0.56,-0.17,1.51
28.121,-0.90,0.49,-0.02,1.03
28.131,-0.19,0.38,0.19,0.46
28.141,0.50,0.24,0.34,0.65
28.151,0.98,0.15,0.37,1.06
28.161,1.13,0.06,0.44,1.21
28.171,0.95,0.14,0.59,1.13
28.181,0.62,0.41,0.82,1.11
28.191,0.22,0.69,1.05,1.27
28.201,-0.19,0.89,1.05,1.39
28.211,-0.71,0.94,0.95,1.51
28.221,-1.21,0.96,1.13,1.92
28.231,-1.54,0.79,1.00,2.00
28.241,-1.42,0.38,0.37,1.52
28.251,-0.77,0.04,-0.26,0.82
28.261,-0.20,-0.35,-0.77,0.87
28.271,0.38,-0.66,-1.03,1.28
28.281,0.77,-0.88,-1.11,1.62
28.291,0.81,-1.13,-1.12,1.79
28.301,0.64,-1.31,-0.94,1.73
28.311,0.57,-1.23,-0.73,1.54
28.321,0.48,-0.97,-0.71,1.29
28.331,0.07,-0.64,-0.68,0.94
28.341,-0.66,-0.42,-0.69,1.04
28.351,-1.37,-0.37,-0.67,1.57
28.361,-1.86,-0.45,-0.49,1.97
28.371,-2.25,-0.45,-0.19,2.31
28.381,-2.48,-0.39,0.05,2.51
28.391,-2.53,-0.22,0.22,2.55
28.401,-2.35,0.01,0.23,2.36
28.411,-2.00,0.06,-0.01,2.00
28.421,-1.43,-0.02,-0.23,1.45
28.431,-0.64,-0.07,-0.40,0.76
28.441,0.26,-0.16,-0.53,0.61
28.451,1.04,-0.27,-0.51,1.19
28.461,1.51,-0.42,-0.35,1.61
28.471,1.56,-0.55,0.00,1.65
28.481,1.18,-0.60,0.65,1.47
28.491,0.58,-0.78,1.20,1.55
28.501,-0.09,-0.91,1.34,1.62
28.511,-0.76,-0.86,1.19,1.65
28.521,-1.15,-0.55,0.87,1.55
28.531,-1.28,-0.29,0.48,1.40
28.541,-1.49,-0.29,-0.20,1.53
28.551,-1.60,-0.42,-0.94,1.90
28.561,-1.57,-0.49,-1.55,2.26
28.571,-1.52,-0.65,-2.29,2.83
28.581,-1.24,-0.98,-2.92,3.32
28.591,-0.78,-1.09,-2.95,3.24
28.601,-0.75,-0.93,-2.72,2.97
28.611,-0.63,-1.05,-2.20,2.52
28.621,-0.86,-1.41,-1.92,2.54
28.631,-1.09,-1.66,-1.87,2.73
28.641,-0.65,-1.88,-1.61,2.56
28.651,0.25,-2.08,-1.75,2.73
28.661,1.02,-2.12,-2.00,3.09
28.671,1.33,-2.06,-2.37,3.41
28.681,1.41,-1.89,-2.58,3.50
28.691,1.81,-1.37,-2.30,3.23
28.701,2.62,-0.53,-2.35,3.55
28.711,2.63,-0.03,-2.59,3.69
28.721,2.03,-0.05,-2.70,3.38
28.731,0.95,-0.53,-2.50,2.72
28.741,-0.10,-1.40,-2.43,2.81
28.751,0.27,-1.92,-2.46,3.13
28.761,1.06,-1.83,-1.81,2.78
28.771,1.96,-0.85,-0.49,2.19
28.781,2.23,0.09,0.27,2.25
28.791,1.77,0.44,0.23,1.83
28.801,0.94,0.65,0.08,1.15
28.811,0.21,0.93,0.42,1.04
28.821,-0.05,0.96,0.95,1.35
28.831,0.13,0.81,1.73,1.91
28.841,0.62,0.78,2.58,2.77
28.851,1.16,1.00,3.68,3.98
28.861,1.36,1.22,4.41,4.78
28.871,0.86,1.13,4.35,4.57
28.881,0.07,0.94,4.06,4.17
28.891,-0.54,1.07,3.99,4.16
28.901,-0.94,1.42,3.86,4.22
28.911,-1.02,1.66,3.40,3.92
28.921,-0.77,1.75,2.68,3.29
28.931,-0.55,1.76,1.91,2.66
28.941,-0.64,1.61,1.42,2.24
28.951,-1.01,1.35,1.24,2.09
28.961,-1.14,1.06,1.26,2.00
28.971,-1.01,0.77,1.25,1.79
28.981,-0.76,0.46,1.25,1.54
28.991,-0.44,0.19,1.33,1.41
29.001,-0.15,0.06,1.50,1.51
29.011,-0.15,0.15,1.61,1.63
29.021,-0.51,0.21,1.39,1.50
29.031,-0.89,0.05,0.85,1.23
29.041,-0.87,0.03,0.25,0.91
29.051,-0.57,0.16,-0.15,0.61
29.061,-0.41,0.27,-0.41,0.64
29.071,-0.22,0.24,-0.49,0.59
29.081,0.06,0.09,-0.31,0.33
29.091,0.23,-0.16,0.16,0.33
29.101,0.21,-0.40,0.62,0.77
29.112,0.07,-0.53,0.53,0.75
29.121,0.02,-0.59,0.17,0.62
29.132,0.20,-0.53,-0.15,0.59
29.141,0.40,-0.33,-0.31,0.60
29.151,0.53,-0.14,-0.39,0.68
29.162,0.37,-0.03,-0.35,0.51
29.172,0.31,0.06,-0.12,0.34
29.182,0.44,0.15,0.39,0.61
29.192,0.35,0.18,0.45,0.60
29.202,0.26,0.18,0.32,0.45
29.212,0.58,0.39,0.37,0.79
29.222,0.68,0.52,0.44,0.96
29.232,0.15,0.15,0.11,0.24
29.242,0.02,-0.13,0.03,0.13
29.252,-0.06,-0.21,-0.15,0.26
29.262,0.08,-0.19,-0.05,0.21
29.272,0.36,-0.03,0.08,0.37
29.282,0.49,0.12,0.10,0.51
29.292,0.41,0.21,0.28,0.54
29.302,0.09,0.13,0.25,0.30
29.312,-0.18,-0.01,0.10,0.20
29.322,-0.38,-0.09,-0.03,0.39
29.332,-0.45,-0.13,-0.20,0.51
29.342,-0.11,0.06,-0.15,0.20
29.352,0.05,0.25,-0.01,0.26
29.362,0.04,0.22,0.03,0.23
29.372,-0.00,0.10,-0.09,0.14
29.382,0.07,0.04,-0.18,0.20
29.392,0.08,0.07,-0.14,0.18
29.402,0.14,0.05,-0.12,0.19
29.412,0.17,0.02,-0.10,0.20
29.422,0.07,-0.06,-0.07,0.12
29.432,-0.02,-0.15,0.04,0.16
29.442,-0.17,-0.22,0.14,0.31
29.452,-0.22,-0.20,0.16,0.34
29.462,-0.23,-0.15,0.08,0.29
29.472,-0.27,-0.14,-0.01,0.31
29.482,-0.21,-0.09,-0.02,0.23
29.492,-0.10,-0.09,-0.12,0.18
29.502,-0.05,-0.12,-0.09,0.16
29.512,-0.07,-0.15,0.00,0.17
29.522,-0.05,-0.17,0.06,0.19
29.532,0.00,-0.17,0.16,0.24
29.542,0.08,-0.15,0.24,0.29
29.552,0.12,-0.04,0.20,0.24
29.562,0.13,0.08,0.06,0.16
29.572,0.05,0.11,-0.03,0.13
29.582,-0.02,0.11,0.01,0.11
29.592,-0.15,0.08,0.08,0.19
29.602,-0.24,0.04,0.23,0.33
29.612,-0.26,-0.00,0.33,0.42
29.622,-0.03,-0.02,0.36,0.36
29.632,0.16,-0.02,0.31,0.34
29.642,0.19,-0.00,0.18,0.26
29.652,0.18,0.01,0.07,0.19
29.662,0.08,0.01,-0.01,0.08
29.672,-0.01,0.05,-0.12,0.13
29.682,-0.08,0.03,-0.22,0.23
29.692,-0.11,-0.06,-0.24,0.27
29.702,-0.08,-0.07,-0.17,0.20
29.712,-0.02,-0.03,-0.18,0.18
29.722,-0.02,0.01,-0.27,0.27
29.732,-0.04,0.01,-0.39,0.39
29.742,-0.00,0.04,-0.43,0.43
29.752,-0.01,0.08,-0.45,0.46
29.762,-0.10,0.06,-0.49,0.50
29.772,-0.27,-0.00,-0.49,0.56
29.782,-0.35,-0.04,-0.40,0.53
29.792,-0.26,-0.03,-0.29,0.39
29.802,-0.09,-0.02,-0.34,0.35
29.812,0.09,0.01,-0.41,0.42
29.822,0.16,0.07,-0.46,0.49
29.832,0.14,0.12,-0.49,0.52
29.842,0.09,0.15,-0.48,0.51
29.852,-0.01,0.20,-0.41,0.46
29.862,0.00,0.21,-0.27,0.34
29.872,0.05,0.19,-0.12,0.23
29.882,0.09,0.18,-0.02,0.20
29.892,0.09,0.18,0.02,0.20
29.902,0.06,0.11,0.04,0.13
29.912,0.01,0.05,0.21,0.21
29.922,-0.05,-0.06,0.56,0.56
29.932,-0.08,-0.16,0.92,0.94
29.942,-0.08,-0.26,1.19,1.22
29.952,-0.08,-0.43,1.27,1.34
29.963,-0.10,-0.50,1.05,1.17
29.972,-0.09,-0.44,0.81,0.93
29.982,-0.11,-0.31,0.68,0.75
29.992,-0.25,-0.22,0.49,0.59
30.002,-0.35,-0.16,0.20,0.44
30.012,-0.37,-0.01,0.04,0.37
30.022,-0.39,0.17,-0.08,0.43
30.032,-0.37,0.25,-0.26,0.52
30.042,-0.34,0.30,-0.36,0.58
30.052,-0.30,0.30,-0.41,0.59
30.062,-0.25,0.19,-0.42,0.53
30.072,-0.21,0.12,-0.32,0.39
30.082,-0.18,0.03,-0.13,0.23
30.092,-0.15,-0.05,0.04,0.17
30.102,-0.12,-0.13,0.08,0.19
30.112,-0.04,-0.10,0.01,0.11
30.122,0.03,0.05,-0.18,0.19
30.132,0.05,0.18,-0.43,0.47
30.142,0.11,0.24,-0.56,0.62
30.152,0.23,0.29,-0.54,0.65
30.162,0.27,0.29,-0.41,0.58
30.172,0.22,0.18,-0.27,0.39
30.182,0.22,0.10,-0.11,0.26
30.192,0.21,0.09,0.02,0.22
30.202,0.17,0.07,0.10,0.21
30.212,0.02,0.07,0.11,0.14
30.222,-0.12,0.04,0.04,0.14
30.232,-0.13,-0.04,0.01,0.14
30.242,-0.11,-0.03,0.08,0.14
30.252,-0.10,0.00,0.09,0.14
30.262,-0.10,0.00,-0.01,0.10
30.272,-0.04,-0.01,-0.10,0.11
30.282,0.06,-0.02,-0.11,0.13
30.292,0.02,-0.07,-0.06,0.10
30.302,-0.05,-0.06,0.00,0.08
30.312,-0.12,0.05,0.02,0.14
30.322,-0.23,0.14,-0.13,0.30
30.332,-0.24,0.25,-0.24,0.42
30.346,-0.22,0.32,-0.29,0.49
30.356,-0.16,0.31,-0.17,0.39
30.366,-0.13,0.29,0.03,0.32
30.376,-0.04,0.28,0.08,0.30
30.386,0.08,0.27,0.04,0.28
30.396,0.04,0.23,0.08,0.25
30.406,-0.02,0.18,0.33,0.38
30.416,0.00,0.08,0.52,0.53
30.426,0.08,0.04,0.59,0.60
30.436,0.22,0.07,0.48,0.53
30.446,0.36,0.03,0.30,0.47
30.456,0.47,-0.02,0.16,0.49
30.466,0.52,-0.02,-0.04,0.52
30.476,0.50,0.06,-0.23,0.55
30.486,0.41,0.08,-0.50,0.65
30.496,0.34,0.03,-0.69,0.77
30.506,0.30,0.10,-0.52,0.60
30.516,0.15,0.09,-0.33,0.37
30.526,0.10,0.03,-0.36,0.37
30.536,0.16,-0.04,-0.36,0.40
30.546,0.17,-0.15,-0.35,0.41
30.556,0.26,-0.19,-0.41,0.52
30.566,0.35,-0.21,-0.41,0.58
30.576,0.43,-0.20,-0.32,0.57
30.586,0.42,-0.17,-0.17,0.49
30.596,0.15,-0.29,0.00,0.33
30.606,-0.08,-0.38,0.18,0.43
30.616,-0.19,-0.38,0.33,0.54
